Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Cherkasy Oblast,Chernihiv Oblast,Chernivtsi Oblast,Crimea Republic*,Dnipropetrovsk Oblast,Donetsk Oblast,Ivano-Frankivsk Oblast,Kharkiv Oblast,Kherson Oblast,Khmelnytskyi Oblast,Kiev,Kiev Oblast,Kirovohrad Oblast,Luhansk Oblast,Lviv Oblast,Mykolaiv Oblast,Odessa Oblast,Poltava Oblast,Rivne Oblast,Sevastopol*,Sumy Oblast,Ternopil Oblast,Vinnytsia Oblast,Volyn Oblast,Zakarpattia Oblast,Zaporizhia Oblast,Zhytomyr Oblast
Country/Region,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine
04-16-2021,67968,49262,74831,39062,108515,70654,82402,122463,28344,77372,183300,110145,15684,20695,121653,58032,124764,64727,65838,13750,67639,62354,64575,52841,58411,88741,80034
04-17-2021,68663,49856,75079,39161,109684,71395,82549,123849,28638,78016,184412,111110,15898,20943,122446,58464,125861,65472,66356,13771,68225,62732,64919,53183,58598,89407,80473
04-18-2021,68963,50443,75253,39262,110798,71906,82649,125439,28853,78556,184892,111707,16117,21008,122907,58932,126456,65632,66656,13795,68765,62988,65096,53380,58704,89558,80852
04-19-2021,69236,50638,75392,39364,111559,72283,82697,126061,28956,78656,185339,112135,16281,21055,123397,59393,126828,65796,66806,13817,68970,63207,65218,53594,58752,89648,81119
04-20-2021,69638,50657,75570,39463,112155,72868,82741,126865,29060,78854,186231,112782,16410,21243,123874,59689,127519,66521,67222,13838,69067,63398,65429,53900,58885,90136,81242
04-21-2021,70260,50796,75772,39565,112926,73603,82847,127803,29231,79571,187196,113663,16536,21579,124366,60086,128288,67060,67838,13861,69504,63667,65756,54282,58989,90981,81518
04-22-2021,70955,51316,76007,39663,113902,74450,83031,129136,29568,80441,188869,114540,16746,21883,125170,60535,129132,67867,68401,13885,70204,64024,66204,54737,59197,91976,82062
04-23-2021,71653,51703,76257,39764,115198,75257,83178,130273,29855,81081,190138,115462,16945,22127,126096,60918,129790,68488,68939,13907,70586,64396,66463,55246,59284,92815,82482
04-24-2021,72245,52083,76423,39869,116466,76011,83301,131237,30056,81560,191165,116277,17142,22382,126843,61217,130631,69129,69457,13932,70956,64664,66795,55592,59503,93436,82770
04-25-2021,72492,52335,76538,39973,117500,76593,83366,132191,30281,81901,191495,116718,17328,22434,127137,61567,131112,69316,69712,13956,71365,64884,66914,55820,59537,93688,83047
04-26-2021,72769,52449,76634,40071,118176,76858,83410,132504,30361,81941,191751,117023,17531,22479,127448,61942,131509,69422,69856,13980,71547,65091,66974,56018,59578,93823,83239
04-27-2021,73234,52526,76742,40172,118620,77446,83480,132949,30388,82136,192620,117413,17709,22730,127801,62256,132089,70073,70308,14001,71702,65292,67108,56257,59680,94375,83314
04-28-2021,73679,52642,76871,40271,119204,78257,83582,133767,30610,82619,193690,117797,17843,22943,128331,62537,132611,70518,70725,14021,71969,65498,67331,56613,59795,94860,83546
04-29-2021,74123,53031,77002,40372,120225,79066,83766,134970,30887,83080,194630,118138,18017,23214,128998,62848,133129,71184,71111,14043,72398,65810,67607,56958,59936,95406,83931
04-30-2021,74489,53305,77126,40469,121155,79594,83887,136029,31124,83408,195498,118553,18185,23450,129566,63161,133660,71707,71514,14064,72729,66086,67821,57221,60013,96026,84230
05-01-2021,75026,53632,77224,40568,121900,80164,84018,136759,31311,83854,196169,118986,18358,23607,130014,63406,134114,72092,71805,14088,72917,66286,68017,57406,60142,96431,84448
05-02-2021,75299,53829,77311,40670,122704,80582,84074,137103,31498,84063,196346,119241,18489,23644,130217,63638,134410,72219,71988,14109,73092,66467,68117,57526,60151,96531,84641
05-03-2021,75532,53891,77372,40771,123064,80784,84112,137267,31544,84093,196441,119315,18605,23672,130311,63719,134553,72323,72050,14129,73323,66587,68181,57634,60155,96634,84776
05-04-2021,75785,53911,77430,40869,123284,81108,84131,137458,31573,84208,196592,119415,18667,23693,130366,63798,134721,72408,72108,14148,73383,66681,68208,57711,60167,96802,84802
05-05-2021,75962,53935,77492,40966,123497,81395,84144,137863,31598,84344,196735,119488,18709,23751,130414,63909,134937,72514,72176,14169,73435,66751,68239,57813,60180,96887,84818
05-06-2021,76259,53960,77566,41067,124040,81994,84195,138407,31723,84510,197357,119614,18751,23988,130580,64119,135266,72909,72579,14189,73574,66852,68386,57974,60252,97244,84925
05-07-2021,76674,54104,77682,41169,124662,82565,84341,139398,31938,84918,197968,119980,18818,24220,130836,64376,135610,73296,73017,14212,73911,67015,68591,58241,60376,97738,85153
05-08-2021,76988,54437,77787,41273,125330,83134,84506,140021,32165,85296,198721,120350,18961,24484,131314,64662,135976,73613,73492,14239,74263,67279,68816,58462,60497,98162,85422
05-09-2021,77140,54736,77856,41378,126128,83535,84589,140382,32319,85523,198976,120560,19111,24538,131643,64915,136318,73760,73634,14263,74488,67506,68889,58544,60534,98273,85613
05-10-2021,77266,54773,77914,41479,126577,83778,84639,140557,32409,85538,199077,120744,19183,24569,131860,65071,136401,73890,73701,14289,74542,67614,68927,58639,60566,98347,85745
05-11-2021,77394,54810,77977,41581,126768,84103,84670,140770,32447,85538,199175,120820,19250,24584,131910,65203,136487,73987,73777,14313,74593,67676,68966,58744,60609,98516,85761
05-12-2021,77698,54875,78042,41679,126979,84459,84701,141115,32478,85691,199802,120989,19302,24783,132046,65335,136637,74367,74248,14336,74651,67730,69029,58883,60621,98791,85821
05-13-2021,78025,54962,78116,41778,127532,85046,84871,141750,32636,85923,200528,121249,19419,24909,132305,65579,136833,74674,74707,14358,74810,67859,69157,59109,60725,99223,85939
05-14-2021,78474,55213,78211,41879,128019,85491,85057,142415,32886,86257,201209,121550,19546,25095,132655,65864,137201,74999,75064,14381,75059,68059,69283,59337,60830,99524,86150
05-15-2021,78819,55424,78299,41977,128537,85971,85172,143045,33072,86449,201753,121868,19641,25254,133087,66076,137552,75297,75417,14406,75249,68212,69424,59543,60927,99866,86290
05-16-2021,78925,55594,78373,42079,129067,86231,85259,143227,33266,86587,201890,122145,19690,25275,133200,66207,137783,75387,75532,14432,75421,68330,69486,59643,60949,99981,86416
05-17-2021,79038,55624,78432,42178,129201,86421,85301,143316,33380,86599,201992,122242,19694,25285,133304,66329,137917,75449,75714,14457,75558,68389,69523,59745,60959,100079,86509
05-18-2021,79218,55687,78506,42278,129421,86849,85374,143575,33408,86702,202417,122471,19734,25396,133422,66515,138065,75724,76139,14483,75671,68454,69567,59880,61017,100344,86539
05-19-2021,79387,55740,78568,42370,129878,87185,85472,144142,33518,86880,202894,122807,19818,25507,133661,66752,138195,75855,76448,14512,75838,68562,69695,60073,61084,100620,86654
05-20-2021,79568,55871,78654,42459,130367,87476,85598,144571,33758,87032,203327,123102,19898,25630,133944,66924,138341,75992,76665,14543,75967,68703,69812,60269,61180,100931,86818
05-21-2021,79707,56006,78731,42551,130772,87884,85683,144870,33912,87153,203780,123450,19964,25686,134213,67138,138542,76175,76901,14577,76158,68825,69946,60439,61227,101285,86935
05-22-2021,79871,56095,78795,42642,131210,88218,85755,145241,34044,87324,204078,123753,20027,25744,134557,67330,138716,76363,77102,14610,76279,68923,70026,60599,61332,101537,87069
05-23-2021,79918,56166,78834,42732,131663,88400,85822,145429,34192,87370,204151,123931,20053,25787,134624,67490,138859,76398,77203,14644,76371,68986,70094,60673,61353,101610,87144
05-24-2021,79987,56192,78869,42823,131853,88442,85857,145530,34218,87386,204276,124006,20057,25800,134665,67641,138888,76405,77249,14676,76404,69041,70133,60740,61360,101664,87192
05-25-2021,80093,56249,78908,42913,132021,88517,85895,145683,34240,87504,204678,124176,20082,25856,134879,67780,138963,76517,77387,14708,76436,69094,70180,60832,61398,101870,87225
05-26-2021,80198,56343,78962,43006,132298,88666,85949,146011,34416,87597,205063,124384,20155,25924,135051,67934,139044,76578,77572,14741,76529,69162,70277,60896,61481,102089,87279
05-27-2021,80289,56502,79051,43099,132582,88798,86020,146244,34554,87719,205517,124578,20188,25983,135329,68075,139128,76689,77735,14776,76610,69241,70353,60996,61511,102276,87399
05-28-2021,80424,56559,79119,43191,132862,89026,86071,146435,34623,87825,205901,124799,20235,26029,135580,68229,139242,76767,77912,14810,76708,69318,70416,61100,61549,102471,87473
